Round_Won,TeamRatioUltimatesAll20,EnemyRatioUltimatesAll20,TeamRatioREX50,EnemyRatioREX50,NetHealthShards,NetEnergyShards,NetOrbs,First_Orb,Ultimates,Num_R,Num_EX1,Num_EX2,Control_Received,Control,Protection_Received,Protection,Damage_Received,Damage,Ping,ScorePerSecond
1,0,1,0,1,-4.0,3.0,4.0,1.0,0.0,7.0,4.0,0.0,71.0,56.0,364.7,198.0,485.09997999999996,775.0,35.0,10.946808510638299
1,0,0,1,0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,25.0,29.0,65.0,0.0,240.0,282.80835,35.0,2.555806147540984
1,0,0,1,1,-4.0,-2.0,1.0,1.0,1.0,4.0,0.0,1.0,53.0,73.0,193.29998999999998,89.6,286.0,715.6442,30.0,9.443486021505375
0,0,1,1,0,-4.0,-3.0,-1.0,0.0,0.0,1.0,1.0,0.0,39.0,0.0,56.0,64.0,296.0,176.0,85.0,7.0588235294117645
1,0,0,1,1,-2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,70.0,29.0,167.48657,314.73657000000003,249.89943,142.0,20.0,4.376005135135135
1,1,1,1,1,0.0,-2.0,2.0,1.0,1.0,1.0,0.0,0.0,19.0,30.0,130.5,0.0,190.0,450.0,15.0,3.380281690140845
0,0,0,1,0,0.0,-2.0,-1.0,0.0,3.0,8.0,0.0,1.0,91.0,257.0,223.8,56.0,470.2,1693.2306,50.0,13.836073103448276
0,1,0,0,0,-6.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,36.0,9.0,14.0,0.0,226.0,96.0,60.0,3.088235294117647
0,0,1,1,1,-2.0,0.0,-1.0,0.0,0.0,4.0,0.0,0.0,30.0,38.0,109.0,72.64069,359.95,254.0,40.0,7.441646734693878
0,1,0,1,1,-4.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,67.0,59.0,146.55,357.3,361.99826,182.0,25.0,10.496491228070175
1,1,1,1,1,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,34.0,41.0,212.5,169.0,240.0,456.0,80.0,6.224299065420561
0,1,1,0,0,0.0,-2.0,-1.0,0.0,1.0,0.0,2.0,1.0,77.0,59.0,120.0,71.0,403.0,222.0,265.0,10.057142857142857
1,0,1,0,1,3.0,-1.0,0.0,0.0,0.0,3.0,0.0,2.0,80.0,22.0,140.5,0.0,196.0,334.0,80.0,4.8108108108108105
0,0,0,0,0,-2.0,0.0,-1.0,0.0,0.0,0.0,3.0,4.0,57.0,32.0,55.0,37.0,285.7328,390.0,105.0,9.36734693877551
0,0,0,0,0,-5.0,-4.0,-3.0,0.0,0.0,2.0,3.0,0.0,96.0,58.0,283.75,209.2,555.58246,314.0,10.0,7.265000000000001
1,0,0,1,1,-2.0,0.0,-1.0,0.0,0.0,3.0,0.0,4.0,32.0,53.0,63.0,22.0,120.0,388.14758,35.0,3.958526324786325
0,0,0,1,1,3.0,-2.0,0.0,1.0,0.0,4.0,3.0,0.0,49.0,47.0,263.04004,109.68,515.9899,495.0,20.0,11.63714285714286
0,1,1,1,1,0.0,-3.0,-3.0,0.0,0.0,4.0,0.0,0.0,26.0,70.0,0.0,0.0,220.5,436.0,35.0,6.931506849315069
0,0,0,1,1,-6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,12.0,0.0,240.0,0.0,30.0,0.0
0,0,0,0,1,-4.0,1.0,-2.0,0.0,0.0,1.0,0.0,0.0,49.0,38.0,28.0,18.0,321.0,275.35532,45.0,6.762353469387755
1,0,0,0,1,-4.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,63.0,133.0,175.0,186.74200000000002,299.09997999999996,729.1666,20.0,10.813490721649485
1,0,0,1,1,3.0,-4.0,-1.0,1.0,2.0,6.0,0.0,0.0,60.0,172.0,241.0,797.25,389.0,804.7,65.0,18.673157894736843
1,1,1,1,1,-6.0,0.0,-2.0,0.0,0.0,2.0,2.0,0.0,55.0,42.0,138.0,118.0,232.8673,366.0,35.0,6.493827160493828
1,0,0,1,0,1.0,0.0,1.0,1.0,0.0,5.0,3.0,0.0,146.0,68.0,379.5,173.0,589.0,393.6,5.0,7.379069767441861
0,0,0,1,0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,0.0,125.0,116.0,61.0,28.0,332.75888,520.0,75.0,6.916666666666667
1,0,0,1,0,-3.0,-2.0,1.0,1.0,1.0,2.0,2.0,3.0,51.0,58.0,325.8,690.2102,473.0,374.23886,40.0,12.334605054945055
1,0,0,0,1,-7.0,-1.0,-2.0,0.0,1.0,2.0,0.0,1.0,22.0,99.0,300.90002000000004,621.9124,505.06613,570.8696,130.0,10.092046875000003
1,1,0,0,1,-4.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,22.0,22.0,28.0,58.0,106.0,321.0,25.0,4.221052631578948
0,0,0,1,1,-4.0,-4.0,-2.0,0.0,0.0,7.0,0.0,0.0,101.0,142.0,270.09997999999996,679.4031,516.9,388.5,85.0,10.707107079646018
1,1,1,1,1,3.0,-2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,40.0,45.0,30.0,66.8,232.0,45.0,2.9320388349514563
1,0,0,0,0,4.0,-2.0,-3.0,0.0,0.0,2.0,3.0,2.0,109.0,69.0,265.83566,586.4356700000001,514.2806400000001,297.0,35.0,12.056147721518986
1,0,0,0,0,-3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,11.0,47.0,72.0,174.5,78.0,239.0,25.0,4.263888888888889
1,1,0,1,1,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,71.0,42.0,20.0,42.0,499.41772000000003,35.0,4.961493445378149
0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,24.0,15.0,81.0,327.0,180.0,65.0,4.672131147540983
1,0,0,1,1,4.0,-6.0,-1.0,0.0,0.0,3.0,1.0,0.0,41.0,51.0,346.0,531.0,508.0,294.0,30.0,9.125
1,0,0,1,1,6.0,-5.0,0.0,0.0,1.0,1.0,0.0,2.0,43.0,47.0,189.5,98.0,216.0,388.0,60.0,6.126436781609195
1,1,1,1,1,0.0,-2.0,1.0,1.0,2.0,0.0,0.0,0.0,15.0,33.0,64.0,97.0,93.0,207.0,40.0,2.3402777777777777
1,0,0,1,1,4.0,-2.0,2.0,1.0,0.0,2.0,2.0,0.0,57.0,62.0,163.2,312.80002,259.0,250.31375,50.0,7.023750224719102
0,0,0,0,0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,61.0,113.0,192.00002,492.06378,500.5,500.725,55.0,11.399884329896908
1,0,0,1,0,4.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,48.0,70.0,97.5,38.199996999999996,134.2,605.0,130.0,6.992156833333333
0,1,0,0,1,-3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,33.0,14.0,0.0,28.0,294.09722999999997,52.0,80.0,4.476190476190476
1,1,1,1,1,-1.0,0.0,-2.0,0.0,0.0,1.0,1.0,0.0,23.0,14.0,14.0,0.0,297.5,70.0,30.0,4.0
1,0,1,0,0,4.0,6.0,1.0,0.0,0.0,6.0,9.0,6.0,50.0,78.0,114.0,92.0,244.0,514.0,20.0,7.862068965517241
1,0,0,0,0,-4.0,0.0,-1.0,0.0,0.0,1.0,6.0,0.0,73.0,122.0,204.5,239.05997000000002,245.9,739.7004400000001,20.0,10.89861792079208
1,0,1,1,1,1.0,-3.0,0.0,0.0,0.0,6.0,1.0,2.0,36.0,84.0,244.5,96.0,310.0,474.0,55.0,7.431818181818182
0,0,0,1,1,-2.0,2.0,-1.0,0.0,0.0,1.0,0.0,0.0,41.0,69.0,55.5,10.0,334.5,304.22083,40.0,8.912112325581395
1,1,1,1,1,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,16.0,106.0,0.0,241.0,327.37506,40.0,2.9099581355932207
0,0,1,0,1,-3.0,-1.0,-1.0,1.0,1.0,3.0,6.0,2.0,43.0,83.0,138.0,138.0,349.8951,813.0,45.0,10.65979381443299
0,0,1,1,1,-2.0,-2.0,-3.0,0.0,1.0,0.0,3.0,0.0,65.0,11.0,44.0,207.07703999999998,328.18726000000004,376.99997,60.0,11.9015402
0,0,0,1,0,0.0,0.0,-2.0,0.0,1.0,2.0,1.0,0.0,121.0,83.0,124.1,200.3,393.13022,199.0,130.0,6.346052631578948
1,0,1,0,1,4.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0,60.0,28.0,191.5,113.0,264.0,399.0,110.0,6.206896551724138
1,1,0,1,1,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,33.0,16.0,29.0,32.0,277.0,67.0,65.0,4.2592592592592595
1,0,0,0,1,1.0,-4.0,4.0,1.0,0.0,2.0,2.0,0.0,237.0,99.0,339.0,176.0,498.0,702.6916,30.0,6.837004195804195
1,0,0,1,1,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,35.0,58.0,227.5,205.5,321.0,146.0,105.0,4.136363636363637
0,0,0,0,1,2.0,0.0,-2.0,0.0,0.0,1.0,3.0,0.0,55.0,140.0,142.5,146.5,428.47583,414.2347,20.0,12.976568518518517
0,1,0,1,0,1.0,-1.0,-1.0,0.0,1.0,2.0,0.0,0.0,62.0,46.0,78.0,27.0,313.3333,162.56564,60.0,4.13273052631579
1,0,0,1,1,6.0,2.0,-2.0,0.0,0.0,1.0,4.0,0.0,35.0,57.0,159.59999,462.44574000000006,192.31125,252.79998999999998,30.0,9.193401547619047
1,1,0,1,0,4.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,108.0,100.0,510.5,905.01074,719.1158,620.0,20.0,16.927195208333337
1,1,0,1,1,-4.0,2.0,-1.0,0.0,2.0,0.0,0.0,0.0,80.0,70.0,115.0,27.585597999999997,274.1233,439.00244000000004,235.0,4.706912614035088
1,1,0,0,0,0.0,-4.0,0.0,0.0,2.0,0.0,0.0,0.0,30.0,29.0,133.0,189.0,203.0,254.1,40.0,4.215178571428572
1,0,0,0,1,0.0,10.0,-1.0,0.0,1.0,4.0,1.0,8.0,60.0,107.0,255.7,143.2,362.60052,772.0,65.0,10.647916666666667
1,0,0,0,0,4.0,0.0,3.0,1.0,1.0,4.0,5.0,0.0,70.0,76.0,187.4,190.15,443.0,441.2,20.0,6.934803921568627
1,1,0,1,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,46.0,76.0,75.0,91.25,203.0,472.72335999999996,40.0,8.100928607594936
1,0,0,1,0,6.0,-1.0,4.0,1.0,0.0,6.0,3.0,1.0,108.0,151.0,364.6,187.1,694.81,758.3641,30.0,7.9453920289855064
0,0,0,0,0,1.0,10.0,-2.0,0.0,2.0,5.0,0.0,0.0,94.0,200.0,357.5,619.8317,572.4016,341.0,30.0,8.728057894736843
0,0,0,0,1,0.0,-3.0,-1.0,1.0,0.0,5.0,1.0,5.0,73.0,121.0,135.0,134.0,423.2,776.7015,25.0,10.746890624999999
0,1,1,1,1,-4.0,-2.0,-2.0,0.0,0.0,2.0,0.0,0.0,44.0,22.0,10.0,45.0,335.0,190.0,75.0,5.354166666666667
0,0,0,0,1,-2.0,-4.0,0.0,0.0,3.0,0.0,0.0,0.0,101.0,47.0,90.2,60.0,389.0,302.0,70.0,5.049382716049383
0,0,0,0,0,-4.0,-2.0,-2.0,0.0,0.0,2.0,4.0,4.0,64.0,132.0,66.0,35.0,320.30402000000004,468.0,40.0,10.948275862068966
1,1,0,1,0,2.0,2.0,-1.0,0.0,0.0,2.0,1.0,0.0,48.0,68.0,73.0,52.205690000000004,186.20569,288.0,20.0,3.001512426470588
1,0,0,0,1,4.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,12.0,24.0,69.5,44.5,87.21512,439.0,20.0,5.342105263157895
0,0,0,1,0,-10.0,6.0,-1.0,0.0,1.0,3.0,3.0,0.0,139.0,111.0,256.2,463.85004000000004,629.6798,292.10318,125.0,8.583695247524751
0,0,1,1,1,0.0,2.0,-2.0,0.0,0.0,2.0,0.0,0.0,98.0,63.0,93.0,81.0,347.6,348.0,15.0,8.2
1,0,0,0,0,3.0,1.0,3.0,1.0,0.0,3.0,5.0,6.0,70.0,92.0,402.0,722.6,821.6546,255.0,80.0,10.186666666666666
1,0,1,1,1,-2.0,-2.0,2.0,1.0,0.0,1.0,0.0,1.0,29.0,60.0,131.0,35.0,243.0,536.7,55.0,11.918867924528303
1,1,0,1,0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,43.0,82.60002,88.00003000000001,158.0,426.0,30.0,4.680672521008404
0,0,0,0,0,-4.0,-4.0,0.0,1.0,0.0,1.0,8.0,6.0,97.0,68.0,83.5,85.448,360.19,386.0,40.0,7.7063999999999995
0,0,0,0,0,-4.0,4.0,-2.0,0.0,4.0,5.0,0.0,0.0,35.0,29.0,0.0,0.0,281.0,196.0,30.0,7.5
0,1,0,0,0,-13.0,-1.0,-4.0,0.0,0.0,1.0,0.0,0.0,50.0,78.0,257.7,310.10004,519.3,282.0,65.0,12.409260000000002
1,0,0,0,0,0.0,-4.0,1.0,1.0,0.0,3.0,2.0,2.0,19.0,56.0,90.3,51.800003000000004,171.6,379.75442999999996,20.0,5.2995047065217395
0,0,1,0,1,2.0,-3.0,-2.0,0.0,0.0,0.0,0.0,0.0,30.0,29.0,0.0,71.875,327.65,173.7688,230.0,8.077758823529411
1,1,0,0,1,-1.0,-4.0,0.0,0.0,5.0,1.0,0.0,3.0,174.0,70.0,280.5,92.4,380.37344,1022.0,50.0,11.963636363636365
0,0,0,0,0,4.0,0.0,-2.0,0.0,1.0,2.0,2.0,2.0,94.0,42.0,170.0,58.0,394.64597000000003,258.0,65.0,5.188405797101449
1,1,1,0,1,0.0,4.0,2.0,1.0,2.0,2.0,0.0,0.0,43.0,65.0,84.0,98.0,157.48608000000002,393.0,60.0,5.5049504950495045
0,1,0,1,0,-2.0,1.0,-1.0,0.0,1.0,0.0,2.0,0.0,108.0,32.0,131.0,296.3,413.0,264.19998,15.0,5.924999799999999
1,0,0,0,0,0.0,-2.0,-2.0,0.0,0.0,1.0,1.0,0.0,114.0,41.0,138.53,237.03,349.89346,81.0,35.0,5.885737704918032
0,0,0,1,0,2.0,-6.0,-1.0,0.0,0.0,4.0,0.0,2.0,68.0,107.0,143.0,112.0,399.35,634.0,60.0,9.804597701149426
1,0,0,1,0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,16.0,45.0,110.0,201.25,136.0,236.0,35.0,3.767578125
1,0,0,1,0,0.0,-2.0,-2.0,0.0,0.0,4.0,3.0,0.0,118.0,110.0,483.45,249.84998,844.42,1067.0,40.0,20.983087941176475
1,1,0,1,0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,36.0,0.0,15.508799,118.03519399999999,255.99998,50.0,2.7703493603603606
1,0,1,0,1,-2.0,0.0,2.0,1.0,0.0,1.0,7.0,0.0,17.0,67.0,148.22,80.77,176.0,390.5,20.0,5.3827
1,0,0,0,1,2.0,2.0,-1.0,0.0,0.0,0.0,1.0,2.0,51.0,43.0,83.55,103.55,234.0,242.15,2147483645.0,3.322222222222222
0,0,1,0,1,-4.0,-5.0,1.0,1.0,0.0,2.0,1.0,0.0,54.0,29.0,189.0,76.0,430.0,187.0,60.0,7.3
0,0,0,1,0,-2.0,0.0,-2.0,0.0,0.0,2.0,4.0,0.0,74.0,41.0,146.0,13.0,362.0,320.0,85.0,4.348837209302325
1,0,1,1,1,-3.0,-3.0,2.0,1.0,0.0,5.0,3.0,0.0,58.0,35.0,184.0,84.0,331.3717,421.0,85.0,5.09433962264151
0,1,1,1,1,4.0,2.0,-1.0,1.0,1.0,1.0,0.0,1.0,12.0,47.0,0.0,0.0,212.0,142.0,160.0,7.875
0,0,0,0,1,-10.0,-5.0,-3.0,0.0,0.0,2.0,4.0,5.0,202.0,99.0,200.04998999999998,86.25,479.10535,581.0,25.0,8.239247311827956
1,0,0,0,1,-4.0,-2.0,1.0,1.0,0.0,3.0,6.0,4.0,25.0,97.0,151.5,132.5,224.0,688.95,55.0,8.83125
1,1,1,1,1,6.0,7.0,0.0,0.0,1.0,3.0,2.0,1.0,25.0,66.0,39.0,22.0,244.0,483.0,40.0,5.653465346534653
1,1,1,1,1,2.0,-2.0,-1.0,0.0,1.0,2.0,0.0,0.0,27.0,11.0,108.289276,251.33927999999997,127.48926999999999,281.99005,25.0,4.574196050420168
0,1,0,0,1,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,56.0,30.0,16.0,259.0,424.0,250.0,6.702702702702703
0,1,0,0,0,-4.0,0.0,0.0,1.0,2.0,5.0,9.0,0.0,125.0,80.0,312.7,413.2999,747.39996,833.82,55.0,17.235323376623377
1,0,0,1,0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,5.0,18.0,15.0,0.0,72.4,282.0,15.0,2.4
0,0,1,1,1,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,59.0,62.0,103.0,99.000015,425.25,390.0,40.0,7.871428785714288
0,0,0,0,0,-2.0,-3.0,0.0,1.0,0.0,2.0,0.0,2.0,70.0,139.0,175.5,64.0,424.95,459.0271,25.0,8.380089873417722
1,0,0,0,0,-3.0,0.0,2.0,1.0,1.0,3.0,0.0,2.0,22.0,78.0,111.0,64.0,196.0,405.0,70.0,6.511904761904762
0,1,0,0,0,-1.0,-4.0,-1.0,1.0,1.0,0.0,5.0,0.0,73.0,80.0,159.0,238.0,381.71182000000005,638.0,85.0,10.863636363636363
0,0,0,0,0,-7.0,0.0,-1.0,0.0,2.0,2.0,0.0,0.0,98.0,26.0,114.5,53.0,346.50247,398.0,25.0,5.420454545454546
1,0,0,0,1,2.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,25.0,57.0,161.5,106.0,186.0,264.0,95.0,4.402061855670103
1,1,0,1,1,-1.0,-2.0,-1.0,0.0,0.0,2.0,0.0,0.0,34.0,24.0,0.0,0.0,138.0,208.0,135.0,2.1682242990654204
1,0,0,1,0,-4.0,2.0,0.0,0.0,3.0,4.0,0.0,2.0,86.0,91.0,121.8,42.0,309.95,583.04877,55.0,7.1604877
1,0,1,1,1,2.0,0.0,-2.0,0.0,0.0,4.0,1.0,0.0,51.0,116.0,163.78778,85.51724,395.06897000000004,347.9993,30.0,9.81279535714286
0,1,1,0,1,3.0,-2.0,-2.0,0.0,1.0,2.0,0.0,0.0,30.0,17.0,44.0,12.0,277.0,118.0,75.0,3.5
1,0,0,1,1,2.0,-1.0,1.0,1.0,0.0,2.0,0.0,0.0,54.0,6.0,199.5,352.71227999999996,380.0,242.21289,10.0,7.704168846153846
1,1,1,1,1,5.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,6.0,60.0,98.000015,0.0,136.0,466.0,55.0,4.91588785046729
1,0,0,0,0,2.0,8.0,-1.0,1.0,0.0,0.0,2.0,7.0,34.0,14.0,101.0,412.84985,183.0,285.3,75.0,7.1214985
1,0,1,1,1,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,57.0,22.0,105.0,32.0,269.7,383.0,80.0,4.910112359550562
1,1,0,0,0,-6.0,2.0,-1.0,0.0,3.0,3.0,1.0,2.0,20.0,106.0,223.0,32.0,462.59997999999996,628.0,90.0,8.417582417582418
1,0,0,0,0,-2.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,22.0,13.5,0.0,37.0,173.0,15.0,1.6115702479338843
0,0,0,1,0,-2.0,0.0,-2.0,0.0,0.0,1.0,0.0,0.0,70.0,54.0,34.0,6.0,260.0,101.0,35.0,2.9814814814814814
1,1,1,1,1,-2.0,2.0,-2.0,0.0,0.0,3.0,0.0,2.0,51.0,61.0,165.0,83.0,234.5,402.0,75.0,3.4556962025316458
0,1,0,1,0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,210.10744,68.0,10.0,3.4
1,0,1,1,1,0.0,0.0,-1.0,0.0,0.0,3.0,0.0,0.0,45.0,4.0,172.7479,505.54572,415.0,417.0601,140.0,8.996173009708738
1,1,0,0,0,2.0,-3.0,2.0,0.0,0.0,3.0,3.0,1.0,96.0,148.0,552.15,169.83751999999998,817.36487,985.08795,5.0,17.143756184210524
1,0,0,0,1,-4.0,-5.0,2.0,1.0,0.0,1.0,5.0,0.0,45.0,81.0,302.0,293.62305,524.29224,747.72614,95.0,10.489244766355142
1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,18.0,44.0,104.0,61.0,187.0,15.0,2.596638655462185
0,0,0,0,1,-6.0,-1.0,0.0,1.0,1.0,3.0,0.0,1.0,126.0,98.0,159.5,0.0,423.97815,874.0,155.0,8.836363636363636
1,1,0,1,0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,21.0,1.0,59.900009999999995,103.30001,129.0,120.0,60.0,1.9170941025641026
1,0,0,1,1,-2.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,105.0,81.0,355.7433,99.20003,452.71826,605.0,45.0,8.012245204081632
0,1,0,0,1,0.0,-2.0,1.0,1.0,0.0,3.0,4.0,0.0,93.0,73.0,204.5,163.0,544.3,426.02057,25.0,8.380007215189874
1,0,0,0,0,-4.0,-1.0,1.0,1.0,0.0,3.0,2.0,0.0,86.0,57.0,321.09997999999996,161.4,543.4,530.0,75.0,7.715463917525773
1,0,0,0,0,-1.0,5.0,-1.0,1.0,2.0,0.0,0.0,3.0,83.0,101.0,268.76947,700.3002,334.73343,616.46014,30.0,15.41043847826087
1,1,1,1,1,4.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,40.0,18.0,46.0,31.8,173.6,179.0,230.0,2.042857142857143
1,0,0,1,0,8.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,32.0,67.0,168.5,0.0,231.8,949.0,25.0,10.262626262626263
1,0,0,1,1,0.0,2.0,-2.0,0.0,1.0,0.0,2.0,1.0,21.0,22.0,0.0,0.0,249.0,190.0,40.0,4.51063829787234
0,1,0,1,1,-4.0,1.0,-4.0,0.0,2.0,1.0,0.0,0.0,113.0,40.0,136.0,120.799995,344.07802999999996,276.8,45.0,5.3365853048780485
0,0,1,0,1,-4.0,-3.0,-1.0,0.0,1.0,3.0,0.0,1.0,27.0,46.0,162.6,0.0,400.49062999999995,288.0,35.0,7.767441860465116
1,1,0,1,0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,45.0,49.0,37.0,31.0,72.0,387.15967,135.0,4.917470210526316
1,1,1,1,1,0.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,72.0,60.0,157.6,42.0,189.0,326.3,20.0,3.081294964028777
0,0,1,0,1,2.0,-1.0,-5.0,0.0,0.0,2.0,0.0,8.0,70.0,94.0,247.0,1210.635,543.5409999999999,289.59997999999996,65.0,11.306631063829789
1,0,1,1,1,0.0,-4.0,-2.0,0.0,1.0,3.0,4.0,3.0,38.0,47.0,72.0,48.0,296.0,374.0,55.0,6.605633802816901
0,1,1,1,1,1.0,-2.0,0.0,1.0,0.0,4.0,0.0,0.0,76.0,59.0,183.39998,288.09997999999996,439.0,203.8,80.0,6.637349156626506
1,0,1,1,1,-4.0,4.0,4.0,1.0,1.0,7.0,5.0,0.0,136.0,173.0,488.7,342.75,834.35,1087.0,45.0,17.233870967741936
1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,59.0,41.0,96.700005,251.23998999999998,173.84003,353.725,0.0,6.7996314736842125
0,0,0,0,0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,33.0,52.0,177.97498000000002,48.25,417.66,416.0,15.0,9.386363636363637
1,0,0,0,0,-2.0,-2.0,1.0,1.0,0.0,0.0,0.0,3.0,8.0,26.0,53.55566999999999,134.80002,57.45564,366.29992999999996,15.0,5.378570918367347
0,0,0,1,1,0.0,2.0,-2.0,0.0,0.0,2.0,1.0,1.0,71.0,68.0,83.55,130.55,325.98227,365.15,15.0,12.254347826086958
1,1,1,1,1,4.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,41.0,98.0,57.39999399999999,35.7,173.1,594.7999,40.0,7.358584848484849
0,0,0,0,0,0.0,2.0,-3.0,0.0,1.0,1.0,1.0,2.0,128.0,143.0,74.0,108.0,418.8682,804.2739,65.0,11.226318085106382
1,1,1,1,1,6.0,5.0,5.0,0.0,3.0,2.0,0.0,0.0,84.0,74.0,337.84997999999996,215.0,541.85,1372.0,45.0,17.86021505376344
1,0,0,0,1,-1.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,34.0,36.0,43.5,35.5,87.5,282.0,145.0,3.3666666666666667
1,1,0,1,1,-2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,76.0,64.0,252.0,103.0,372.0,65.0,7.608695652173913
1,0,0,0,0,-4.0,-2.0,1.0,1.0,0.0,0.0,4.0,8.0,12.0,46.0,243.5,428.5,257.6,485.74982,15.0,11.431545476190475
1,1,0,1,1,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,35.0,104.0,42.0,112.6,246.9,705.0,235.0,10.017391304347827
0,1,1,1,1,-4.0,3.0,-1.0,0.0,3.0,4.0,4.0,0.0,101.0,37.0,159.5,293.38,551.2,887.7023300000001,20.0,11.600784095238097
1,0,0,0,0,-5.0,-1.0,3.0,1.0,3.0,0.0,2.0,1.0,88.0,51.0,302.5,753.0,501.0,361.4,50.0,13.710588235294118
1,0,0,0,1,4.0,0.0,2.0,1.0,0.0,2.0,0.0,3.0,41.0,85.0,54.0,178.0,433.66663,473.5,55.0,9.20625
1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,21.0,77.0,35.0,86.200005,55.0,563.43335,15.0,11.353646171874999
0,0,0,0,0,2.0,-2.0,0.0,0.0,0.0,2.0,0.0,1.0,45.0,59.0,178.5,37.0,409.0,348.0,55.0,6.626865671641791
0,1,1,1,1,2.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,82.0,23.0,57.0,125.04998,283.0,181.4,55.0,3.7016851685393255
0,0,0,1,0,-3.0,-2.0,-2.0,0.0,0.0,3.0,3.0,6.0,65.0,81.0,14.0,19.0,253.98734,522.0,50.0,11.961538461538462
1,0,0,0,1,2.0,1.0,1.0,0.0,0.0,5.0,1.0,3.0,30.0,58.0,196.2245,40.0,239.2245,443.0041,135.0,5.5773618556701035
1,0,0,0,0,-6.0,0.0,-2.0,0.0,0.0,0.0,5.0,4.0,56.0,211.0,258.0,477.0,416.0,596.4,40.0,16.680519480519482
1,1,0,0,1,-4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,45.0,19.0,80.0,138.0,118.81878,244.0,15.0,4.609195402298851
1,0,1,1,1,0.0,-2.0,1.0,1.0,0.0,0.0,2.0,0.0,24.0,82.0,133.5,229.5,231.0,280.0,40.0,6.5
1,0,0,0,0,-4.0,-2.0,4.0,1.0,0.0,2.0,9.0,1.0,53.0,101.0,295.5,747.18,415.0,714.5,65.0,13.471379310344824
1,0,1,1,0,4.0,-3.0,2.0,0.0,1.0,0.0,0.0,0.0,98.0,69.0,118.0,45.1,229.0,447.0,235.0,4.637190082644628
0,1,1,1,1,-2.0,1.0,-2.0,0.0,2.0,1.0,0.0,0.0,53.0,32.0,54.0,40.0,271.0,353.0,30.0,6.4393939393939394
1,1,0,1,0,4.0,-2.0,0.0,1.0,0.0,3.0,2.0,0.0,32.0,24.0,97.03284000000001,136.03284,179.03284,377.0,35.0,4.752503008849558
0,1,0,1,0,-2.0,2.0,-2.0,0.0,0.0,2.0,0.0,1.0,54.0,16.0,169.0,298.96173,369.57056,216.0,95.0,9.315118070175439
